FLL,0
LAX,4
RSW,-2
DAL,-4
BWI,0
CLT,2
FLL,-3
LAS,10
LAS,0
LAS,6
LAS,7
MCO,34
MHT,0
MSP,9
RSW,-9
SAN,9
SJC,-1
SJC,3
STL,-5
TPA,0
HOU,10
HOU,22
MCO,15
MCO,2
SEA,84
PHL,-6
PHX,58
DFW,23
ORD,0
MIA,-6
SJC,-3
MIA,-6
RDU,-10
SEA,-3
JNU,-8
LAX,-7
JFK,-1
FLL,-12
SJU,30
SEA,-3
STL,-6
DFW,4
SFO,0
BTR,0
CRP,7
LCH,-8
CRP,206
DEN,14
DFW,47
RAP,6
ORD,3
TUL,3
ORD,14
DFW,0
RNO,-4
ICT,21
SAN,-10
GCC,-4
EGE,51
EWR,-6
PVD,-9
SBA,14
DEN,30
IAH,85
BTV,-2
DHN,-6
ORD,-3
ORD,-6
STT,-10
PHX,-6
DEN,66
MYR,7
GUC,1
DCA,-4
PHL,6
LAS,-3
BOS,-4
DEN,38
HOU,55
LAX,0
MCO,5
MDW,17
MSY,8
ATL,0
PHX,65
PIT,11
SJC,23
SJU,-4
SMF,-1
STL,0
HOU,-3
OAK,-4
PDX,17
PDX,-4
EWR,1
LAX,9
DFW,15
DFW,4
SAN,-2
DFW,81
EGE,0
DFW,4
SFO,-4
SAN,-2
LIH,-2
SLC,20
BDL,-10
LGA,31
MSP,-6
MCO,-3
RIC,0
SLC,-4
FLL,-6
LGA,0
DFW,-4
ATL,-4
ORD,11
DEN,-8
CHO,161
DFW,27
LSE,-7
CMH,-7
BNA,-4
MIA,-4
DFW,34
EUG,-7
RDD,-7
DEN,0
ATL,-3
JAX,-7
CVG,-10
ILM,5
EWR,-2
LIH,21
CLT,4
ORF,-1
IND,-3
OMA,-1
CMH,-11
LAX,-3
DEN,10
MCO,-8
CLT,27
SFO,38
ATL,0
AUS,0
AUS,7
BWI,21
DAL,10
DCA,4
DEN,0
HOU,106
LAX,19
LAX,10
MCI,25
MCO,0
MDW,-5
MSY,-3
MSY,22
OAK,6
ATL,6
SFO,62
SJU,-4
HOU,19
OAK,5
OAK,49
ONT,-1
MIA,6
MIA,120
AUS,13
DEN,20
LAS,17
ORD,43
ORD,-7
SEA,-3
SEA,2
TPA,-15
DFW,29
TPA,6
JFK,-4
FLL,-2
ATL,0
DEN,9
ORD,-2
ATL,0
HNL,6
ORD,-4
DFW,26
CMI,10
GCK,8
FWA,18
EYW,-2
SFO,2
SBP,-10
LAX,-5
ORD,7
RNO,-13
SFO,17
BOS,3
BTR,6
SAN,33
LAR,0
CMH,-3
MKE,3
DEN,-8
MCO,-3
STL,125
SAV,3
SUN,77
ASE,-10
DEN,164
TUS,39
BUR,-10
IAH,-1
TYR,-8
CLT,8
TPA,-10
CLT,-1
ATL,-2
BDL,5
BNA,-2
BNA,-1
BOS,-6
BWI,-2
BWI,0
BWI,12
DAL,-1
LAS,21
LAX,44
MCI,-1
MCI,5
MCI,18
ALB,13
SAN,4
SLC,12
SMF,11
SMF,1
SNA,7
OMA,1
LGA,-5
MIA,0
DFW,3
ORD,-4
DFW,24
AUS,24
DFW,13
SEA,-7
OGG,28
KOA,-4
MCO,107
CHS,-13
MSP,-1
ATL,-1
ATL,-5
IND,-4
BDL,-7
STL,2
JAN,43
AMA,0
DFW,15
LEX,0
DFW,23
GRK,12
GRB,16
LAX,19
LAX,-1
ELP,32
LIT,0
IAD,-6
IAH,-1
SLC,-8
MSY,-8
DVL,136
IAH,9
RDU,-1
DEN,-2
RSW,15
HDN,40
CLE,15
JFK,-2
JFK,-1
JFK,8
CLE,10
MFR,-10
FAR,-7
EWR,15
CLT,-3
CLT,40
BOS,-6
CLT,23
CLT,-3
CLT,13
DCA,-5
JFK,-4
AUS,2
DAL,12
DAL,92
DCA,-5
DCA,-4
LAX,2
MCI,11
MCO,-6
MCO,18
MCO,0
MDW,-2
MKE,-1
SAN,-4
SEA,5
SLC,52
HOU,1
ONT,-4
KOA,6
IAH,23
MTJ,25
STL,0
ORD,16
DFW,129
DFW,15
LAX,33
DFW,-5
ANC,-6
SJU,-9
JFK,-5
STT,14
MSO,-6
ATL,-4
DFW,7
RSW,7
IAH,-1
IAH,0
IAH,0
CLT,74
RDU,-2
IAH,22
HNL,-1
AZO,-8
DFW,10
DFW,-1
ABI,0
GRI,0
FSM,0
LIT,0
MKE,0
SEA,-5
LAX,6
FCA,-6
SFO,-3
LAX,-1
DEN,20
EGE,24
RSW,-4
EWR,42
IAH,9
SDF,-5
IAH,-4
HSV,-4
DEN,6
IAH,4
BOI,4
ORD,3
BOS,-2
DTW,8
IAH,-4
HNL,1
DFW,-7
IAH,-3
IAH,27
DEN,4
IND,-5
LAS,19
TYS,-9
DTW,1
IAH,38
KOA,-2
LAX,4
IAH,-1
MSP,-1
RDU,-7
CLT,-4
CLT,-3
EWR,-4
SFO,-6
ATL,11
BNA,20
BUF,28
BUR,-1
BWI,-4
BWI,-5
DCA,-4
ECP,-5
FLL,-5
ICT,0
LAS,15
MDW,-4
MDW,-4
MDW,16
RNO,40
SAN,1
IAH,20
PHX,19
SFO,185
HOU,2
MCO,-8
SEA,21
LAX,-2
DFW,7
DAY,-2
ATL,-2
MIA,-1
MSY,-6
SAV,-4
DEN,25
DEN,2
MKE,14
CVG,-7
COU,-11
MAF,0
TUS,-1
MRY,-10
PDX,-10
IAH,58
SFO,84
TUS,8
PHX,10
PHX,-1
SFO,3
IAD,-2
JAN,-1
DAY,-6
PHX,-1
LAX,54
FAT,16
PNS,-4
RSW,-3
LAX,5
ORD,-2
SAN,-14
HNL,5
OGG,-10
MCO,40
ITO,8
SFO,-9
EWR,18
SJU,-10
LIH,0
ALB,-1
BOS,1
CLT,0
CLT,35
DAL,73
LAS,0
AUS,-2
AUS,3
FLL,0
LAX,34
MDW,11
MSY,4
SAT,5
SDF,-6
SMF,10
ORD,-2
PHX,3
CLT,-3
BOS,2
DFW,26
DCA,-5
TPA,-12
DFW,-3
JFK,-2
DCA,-8
PBI,8
LAS,6
FLL,5
SEA,-2
LAX,-2
LGA,-2
DFW,58
MEI,7
EWR,-2
RDU,-8
CAE,41
MCO,17
HNL,0
ASE,24
ORD,-1
SHV,-1
EVV,10
DFW,-1
DTW,-8
DFW,18
ORD,27
RDU,-4
CLL,12
ONT,-5
IAH,0
SAN,-6
BHM,58
MCI,43
PHX,-7
ASE,83
SAT,-4
ATL,7
EWR,-8
MKE,33
EWR,12
PIT,-6
PBI,1
DEN,0
PHX,-4
DEN,-1
IAH,-1
PHX,-2
CLT,-1
PBI,-9
CLT,0
LAS,0
CLT,26
LGA,-5
ATL,-4
DCA,7
PHX,1
DEN,13
LAX,1
SFO,0
SFO,-1
BNA,1
BWI,3
BWI,8
BWI,24
CMH,3
CMH,-6
DAL,50
ELP,-1
ISP,8
LAX,26
LBB,-4
LGA,7
MDW,1
MDW,-1
PHX,13
TPA,2
OAK,31
PHX,-1
DEN,-3
JFK,-7
DTW,0
STL,0
EWR,5
DFW,40
DFW,59
DFW,29
DEN,-6
SNA,-1
ORD,76
FLL,-1
PBI,-7
SFO,-4
JFK,-4
LGA,19
PBI,-9
TPA,-2
FLL,-6
ATL,44
SRQ,-5
BOS,-3
ATL,-3
TPA,1
IAH,-2
IAH,5
EWR,-6
COS,-2
ORD,10
CLE,-1
DFW,43
ORD,12
ATL,3
SJC,2
HLN,0
PHX,-1
PHX,-3
HNL,21
IAH,-3
DEN,2
SNA,2
BOS,-10
GSO,-12
HNL,6
DEN,0
SFO,0
OGG,-3
HNL,81
IAH,1
CLT,-3
TPA,-4
CLT,-8
CLT,-6
CLT,-4
CLT,-8
BWI,2
DAL,10
DAL,0
LAS,-2
MDW,0
MDW,12
MKE,-6
MSY,5
PHX,0
SAN,10
SFO,-3
HOU,7
PHL,59
LAX,21
RSW,-5
PHX,0
OGG,6
ONT,-1
DFW,9
DFW,44
COS,17
ORD,0
GUC,199
ANC,-6
SFO,91
OGG,-8
MSY,78
MCO,-3
FAR,-6
ORD,-7
DEN,14
OGG,22
ORD,-7
BWI,0
DFW,30
DFW,0
FAR,-10
TPA,4
LAX,-1
BZN,-5
PHX,-6
SEA,-10
RKS,-2
SFO,-1
PSP,5
ABQ,18
PHX,-2
PHX,-3
LRD,7
EWR,23
XNA,19
DEN,86
RSW,5
SFO,-2
VPS,-2
CWA,-1
DCA,-4
PNS,-10
MCI,0
MCO,31
HNL,-2
FLL,2
BOS,-4
ATL,27
ATL,-2
ATL,2
ATL,-3
ATL,-3
FLL,11
PSP,3
SBA,-6
LAX,-2
CLT,2
MCO,3
CLT,-2
SFO,-5
BDL,-4
LAS,26
LAX,22
LAX,21
MCI,-3
MHT,1
PHX,12
PVD,-6
SAT,-4
SDF,0
SJC,89
TPA,-6
ONT,-6
ORF,0
PHX,8
RSW,-1
FLL,-7
ORD,-4
LIH,9
ORD,-3
DFW,6
LGA,34
ORD,0
TUS,-1
DFW,57
SEA,-5
SEA,-5
SEA,22
PDX,-4
IAD,-4
MCO,13
ATL,0
ATL,-1
ATL,-3
ATL,0
ATL,24
ATL,0
FLL,26
ATL,26
ATL,-2
TYS,-2
ORD,24
CLE,-12
ATL,-7
ATL,-5
ORD,-7
LNK,3
LAX,5
HNL,3
HNL,2
ORD,18
DFW,-3
DFW,22
SGF,0
DFW,67
MEM,-5
CMH,12
MSP,38
MCO,-5
SEA,-6
PHX,98
BNA,-13
PVD,-11
DFW,-14
SJU,-8
IAH,-3
ATL,-5
ORD,-2
TUL,-7
DTW,8
EAU,0
SEA,184
CLT,0
TUS,-1
LIT,-4
LIH,40
MIA,-2
CLT,0
PHX,-2
MCO,4
IAH,41
PHX,-5
JFK,-5
JFK,-4
JFK,-2
DCA,-5
JFK,0
LGB,-1
LIT,-6
SDF,-3
ATL,-2
JFK,-7
PHX,-4
PHX,-4
EWR,-5
CLT,2
LGA,-7
ATL,34
ATL,-3
ATL,10
ATL,-2
ATL,-1
AUS,9
DAL,-3
DAL,24
HOU,111
LAS,-1
LAS,12
LAS,16
LAX,21
MCO,5
MDW,1
MEM,-4
MSY,0
OAK,9
SLC,41
SMF,-5
OKC,11
PHL,-1
SEA,-3
MCI,-1
SFO,3
LAX,-4
LAS,98
ORD,-4
DFW,-4
ORD,3
DFW,102
SMF,-13
RSW,18
DFW,17
DCA,-3
LAX,0
PHX,15
IAH,-7
DFW,-3
SJC,-6
LAS,-8
ATL,0
ATL,101
ATL,0
SEA,-4
LGA,-6
ATL,-2
PBI,-1
MIA,-5
MCO,-5
ATL,0
LGA,-2
ATL,0
DCA,-6
CLT,-9
SAV,-1
ABY,-7
CHA,-5
BHM,-4
PHX,9
HNL,2
DFW,33
ORD,0
ORD,31
DFW,7
LGA,-6
SLC,-8
SFO,-8
BUR,-4
JAC,-1
SLC,136
LAX,4
PAH,12
BNA,-1
IAD,3
SLC,-2
SLC,2
IAH,-1
DEN,99
ORD,-3
TWF,-5
SLC,53
ATL,-1
ATL,-2
BTR,1
OGG,3
SLC,-2
TLH,-7
SLC,-4
GRR,33
SLC,-4
SEA,-1
BWI,-2
DAL,10
FLL,-7
FNT,47
IND,6
ISP,-4
MCO,16
PHX,7
PHX,11
PHX,21
PHX,35
RNO,13
SAN,-1
SAN,39
SJC,8
SJU,-9
SNA,24
TUS,57
SEA,11
SAT,1
JAX,-2
ORD,-2
MIA,-7
TUL,81
DFW,5
MIA,1
PHX,-2
TUS,-19
HNL,1
SLC,-2
ATL,-2
ATL,-3
ATL,0
LAX,-3
ATL,-3
ATL,-5
ATL,-10
TPA,0
ORD,0
DRO,28
LGA,-6
CID,0
PIT,-6
DCA,-1
ALO,65
DFW,81
DEN,13
PHX,27
IAH,21
SBA,-10
LAX,34
MEM,89
SFO,-8
CNY,-11
ATL,-2
ATL,-2
EWR,0
EWR,-1
SMF,39
STL,-8
MIA,-1
EWR,14
DEN,3
PSP,7
DCA,6
PHX,47
IAH,7
ORD,6
ATL,1
BWI,-9
DEN,7
FLL,35
LAX,29
MAF,-5
ALB,-5
PHX,19
SJC,33
SNA,34
OMA,50
GEG,-7
DCA,26
MCI,5
CLT,0
DFW,29
MCO,-6
ATL,-2
ATL,-2
ATL,-5
GSP,-3
ATL,-1
MLB,-2
SLC,149
ATL,-2
LCH,8
AGS,-6
ATL,-5
DEN,235
IAD,-13
OGG,2
ORD,-4
JFK,24
ORD,-7
JFK,39
ORD,2
DFW,13
DFW,0
DFW,6
DEN,40
ORD,2
DEN,12
SLC,-3
DEN,73
RSW,-3
ATL,79
BOS,0
IAH,-2
SLC,-2
DEN,37
LAX,36
STT,0
BNA,1
JAX,-5
CVG,1
GJT,6
SLC,-1
SGU,-3
BOS,-1
ORD,-1
SFO,-3
IND,-10
ORD,33
IAH,24
ORD,1
SFO,5
DCA,-4
DCA,-3
DCA,-10
JFK,-1
SFO,-1
ATL,-1
DAL,32
DEN,31
HOU,8
LAS,-1
MCO,0
MDW,7
MDW,3
MSY,2
OAK,21
PIT,0
PIT,0
SAN,15
SEA,24
SFO,0
EWR,1
ORD,1
DEN,11
PDX,-3
LAX,-3
SJC,38
MCO,-3
DFW,5
DFW,9
DFW,17
DFW,17
ORD,-4
TPA,-3
FLL,-8
ATL,0
SLC,1
ATL,-6
ATL,0
ATL,-1
SFO,-6
LGA,-5
MIA,0
PHL,-4
ATL,-3
EWR,2
OAJ,-8
ATL,0
SLC,-14
HNL,-1
DFW,52
CWA,29
ORD,4
SJU,-15
DLH,10
SAN,27
SLC,-5
DEN,29
DEN,19
MFE,-8
MEM,-10
SLC,-1
SLC,1
MGM,-6
GNV,-8
ORD,14
RSW,7
SFO,-4
MCO,-5
EWR,0
TPA,8
MCO,-1
LAS,-1
HNL,-4
IDA,11
SBP,116
MSY,-7
DCA,-4
BNA,-3
BNA,-3
DAL,31
DEN,5
ELP,12
LAS,12
LGA,-2
MCO,1
MKE,2
ABQ,4
ATL,-1
SMF,1
EWR,2
DFW,-4
OKC,2
MFE,10
SDF,0
DFW,15
DFW,104
ORD,0
LAX,-2
SEA,19
LGB,6
EWR,-2
LAX,-4
MCO,-13
MCO,-4
DTW,-7
MSP,22
DTW,-2
ATL,-3
DTW,-4
DTW,3
LAX,-1
RSW,-8
DFW,3
IAH,18
DTW,-4
DTW,-5
CVG,-1
DFW,3
EYW,-12
VPS,38
GRR,-1
ROC,24
ORD,9
DFW,58
DSM,18
SAN,-7
ORD,-3
LAX,18
LFT,-8
MOB,-1
CLE,-9
ATL,-1
DEN,0
DTW,14
HNL,-4
SLC,14
CLE,3
SAN,11
SEA,17
ORD,8
JFK,-7
ATL,-3
PSG,-12
MDW,1
MSP,-1
ATL,-2
DTW,0
ORD,-4
MSP,-4
ATL,-4
SFO,27
ORD,-6
CLE,-3
DTW,0
EWR,-4
ATL,0
BDL,9
BOI,4
BUR,5
BWI,-2
CMH,-3
DAL,21
DEN,-2
LAS,-1
MDW,-2
ABQ,9
PHX,6
PHX,4
SAN,5
PDX,134
PHL,-4
PHX,4
FLL,-7
DEN,6
STT,11
DFW,3
ATL,9
DFW,2
MIA,-5
BNA,-5
LAX,0
LAX,1
SEA,-3
SEA,68
SAN,-4
DTW,-5
DTW,11
MCO,-6
MSP,0
MSP,-2
MSP,8
DTW,19
DTW,-5
DTW,-4
MSP,-4
SBA,9
SFO,16
ORD,-2
DTW,55
DFW,15
TYS,-4
ORD,-3
MKE,-5
SLC,-6
DEN,47
GJT,-2
HPN,-2
LAS,27
BTV,-10
STL,0
DEN,3
DEN,0
SFO,20
MSP,-3
JAN,-1
GPT,-7
DEN,47
EWR,-1
MIA,-5
JFK,7
HPN,0
PBI,-4
DTW,-3
LGA,-5
CMH,-6
EWR,-1
EWR,0
SHV,-7
SBN,-8
MSP,-2
SJU,-2
ATL,3
PIT,-7
JAX,-7
PHL,8
IND,-7
PIT,1
MCO,3
IAH,5
SFO,-8
BOS,13
BWI,0
BWI,-4
CRP,57
DAL,-3
DAL,16
ELP,1
HOU,34
IND,45
LAS,6
LAS,15
LGA,-1
MCI,2
MCO,-1
OAK,27
RDU,2
RDU,-4
SAT,29
TPA,7
ONT,29
PDX,16
JFK,-6
ABQ,14
LGA,2
LAX,4
ORD,-1
AUS,10
DFW,31
PDX,-11
SJU,-7
RIC,16
HPN,-1
MSP,52
JFK,15
DTW,-1
SAN,2
DTW,36
JFK,-7
MSP,8
ATL,0
CHS,-4
DTW,8
MSP,8
ORD,0
IAH,7
DTW,5
TRI,-9
DEN,-9
MSP,6
JFK,-6
JFK,-5
JFK,-7
LGA,38
IAH,7
DEN,7
DEN,34
FLL,9
BUF,-3
SBA,-9
DEN,64
DFW,2
JFK,19
BHM,18
LAX,19
PHL,15
OMA,-9
DAL,-9
LGA,-2
PVD,-4
SJU,-4
MSP,-1
ORD,0
PHL,0
DCA,-7
TPA,0
MIA,-8
CLE,35
BOS,-10
SFO,-4
BUR,13
CMH,0
DAL,0
DCA,-8
FLL,-2
HOU,25
ISP,18
LAS,-4
LAX,44
MCO,26
MDW,39
MDW,22
MDW,-3
MSP,9
OAK,-4
AMA,17
SFO,21
SLC,-4
SNA,24
STL,22
PBI,-3
PHX,17
MCO,9
PDX,-2
IAH,2
DFW,39
LAS,56
ORD,52
ABQ,-12
SJU,12
MCO,-5
MSP,16
DTW,-1
DTW,-3
TYS,-5
MSP,8
ATL,-2
MSP,1
MSP,-1
DFW,0
IAH,4
IAH,38
IAH,10
IAH,-5
IAH,-3
DEN,17
BTR,89
RDU,-5
SJT,0
IAH,6
LAX,-7
LAX,-1
SAN,0
LAX,0
LAS,-1
SLC,-12
MSP,-1
BOS,0
EWR,0
DCA,-13
MKE,25
LAN,-10
DTW,-1
EUG,-6
IAH,-2
IAH,0
IAH,121
ATL,10
ATL,-4
SGF,2
XNA,-7
DEN,83
DEN,29
ORD,35
BOI,-13
EWR,10
DEN,0
AUS,119
ATL,-1
ORD,54
IAH,16
STT,28
PHL,1
IAH,-1
MCI,0
BWI,-2
SFO,-3
LAX,2
BNA,-4
BWI,-3
DEN,-4
HOU,19
ICT,-1
LAS,18
LAX,42
LIT,1
MCO,5
MDW,-7
SEA,0
SJU,13
HOU,18
OKC,13
ONT,35
SAN,-10
RDU,-5
BOS,-11
ORD,13
PSP,-10
LIH,0
KOA,9
TLH,0
MSP,6
CLT,11
ANC,-11
MSP,14
FLL,0
MSP,21
DTW,-3
MSP,10
PIB,9
IAH,0
ORD,6
DEN,53
LAS,20
DAY,-5
ORD,2
ORD,0
MSP,16
DTW,4
DEN,24
BOS,-6
BOS,-2
IAH,2
DTW,-2
SAT,71
MCO,18
MSP,-3
MLU,4
DEN,-1
LAX,-4
AUS,120
PIT,17
AUS,-4
ATL,-7
LAX,-5
LAS,-4
DEN,105
DEN,30
IAH,8
PHL,28
SJU,-7
PHL,-1
PHL,-4
LGA,-7
ATL,14
DEN,32
LAS,1
MDW,-5
MSY,15
SAN,38
SAN,23
SAT,35
SJC,10
SNA,47
STL,26
TPA,-4
OMA,9
ONT,10
DEN,6
IAH,11
IAH,2
JFK,3
JFK,39
ELP,78
SNA,3
SEA,-1
DFW,25
SFO,-3
LAX,30
SWF,-10
LGA,78
JFK,23
JFK,30
DTW,-3
TPA,-5
DTW,77
AVP,-5
DTW,5
DTW,1
MSP,0
MSP,-4
JAX,-6
FLL,-4
MSP,-2
RSW,-8
MSP,-3
OKC,-5
MSP,2
ATL,-3
LGA,-9
FLL,-1
LGA,-2
LAS,-4
DFW,6
LFT,20
IAH,-2
IAH,-1
DTW,-4
DEN,41
HOU,58
EVV,191
ORD,0
BHM,-4
ORD,30
SMF,-6
SJU,-7
MSP,0
KOA,-1
HNL,2
OMA,128
PBI,16
SJU,-7
MSP,106
DEN,54
HNL,-4
DEN,37
AVL,-7
RAP,-1
FLL,-9
PHL,-1
LGA,13
IAH,24
LAX,1
AUS,-1
BNA,13
BWI,-4
DEN,9
DEN,24
ELP,-2
LAS,12
LAS,23
MCO,37
MDW,-1
ABQ,20
ABQ,17
PHX,31
RSW,14
SAN,67
SAN,13
SDF,-1
STL,1
TPA,10
SJU,5
PHX,-3
PHX,-4
SFO,1
ORD,3
PHX,37
MCO,-5
DFW,0
DFW,24
MEM,-4
MSP,0
DFW,26
SEA,-6
TPA,17
HNL,25
ATL,-7
DTW,-3
MSP,3
DTW,-1
MSP,6
MSP,-2
MSP,-6
SLC,2
IAH,23
IAH,-2
SHV,-3
MSP,47
DTW,-3
DTW,-7
JAN,-10
OGG,2
SPI,-4
LIT,36
SFO,-1
DTW,-1
LAX,-6
SFO,53
CID,19
SNA,-2
DTW,-2
DEN,15
TVC,-7
MKE,-8
ATL,-4
DSM,29
ORD,31
DEN,-1
BOS,73
EWR,-4
DEN,52
MBS,26
LAS,-6
DTW,4
LAX,95
EWR,6
PHX,0
PHL,-1
RSW,-10
PHX,25
DFW,14
PHX,21
PHL,8
ATL,30
ATL,0
BUR,21
DEN,27
EWR,5
FLL,7
IND,-5
LAS,18
LAS,-2
LAX,9
LGA,-3
MCI,10
MCO,7
MHT,1
PHX,29
SMF,-2
SNA,0
TPA,9
HOU,27
OAK,34
PHX,24
PHX,-1
ORD,-3
CLE,-3
DFW,23
SFO,9
DFW,7
DFW,47
DFW,32
ORD,0
SEA,-3
SNA,-7
FLL,1
STT,-5
MSP,-5
AUS,3
JFK,-2
MCI,-4
DTW,0
DEN,-5
MSP,0
ATL,-4
BOS,7
FNT,0
EWR,-2
ATL,-5
DTW,7
PHF,-6
PNS,52
HNL,-4
STL,32
DFW,81
GRK,55
DFW,45
DTW,0
BOS,-1
DFW,-8
DTW,-5
DEN,0
GRR,12
EWR,16
IAH,33
IAH,47
HNL,7
DAY,-1
DEN,38
LAX,-1
JFK,-4
BOS,-4
MOT,-11
MSY,-8
EWR,-6
IAH,3
OGG,14
BOS,-2
DEN,42
SFO,-6
CLT,-4
LAX,-1
PHX,115
DTW,36
DEN,91
SFO,53
PSP,-6
PHL,1
ORD,-2
PHL,-4
CLT,-5
PHL,-6
ORD,-3
DEN,94
LGA,-4
IAH,-1
LAX,-2
LAS,-6
BDL,25
BOS,-2
BWI,-2
BWI,-6
DAL,-3
DCA,23
DTW,-5
GEG,0
HOU,41
LAS,52
LAS,0
LAX,17
LAX,20
MCI,-1
MDW,7
MDW,1
PHX,28
PHX,39
RNO,0
SAT,16
SEA,12
PHX,31
SFO,27
ORD,28
ORD,133
ORD,0
ORD,-3
DCA,46
LAX,-8
BWI,0
DFW,74
LGA,-3
DFW,101
RSW,33
DFW,4
SEA,0
SEA,-4
SEA,-1
RSW,16
SJU,-8
RSW,-4
ATL,-3
ATL,9
ATL,31
SJU,308
DFW,35
MCO,1
LAX,8
LGA,-3
MSP,6
AUS,-4
JFK,-3
MCO,-1
ATL,-1
PNS,-10
CRP,-3
LGA,-6
DTW,-4
DFW,-1
GRB,-4
VPS,0
LGA,-3
ABE,0
ITO,-3
HNL,11
ORD,0
MLI,-2
ORD,-1
AMA,32
DFW,0
ACT,73
ABI,0
DFW,-5
MSP,-6
MSP,-3
SEA,-4
MSP,-3
DEN,0
PDX,0
SFO,20
PHX,-6
FLG,4
MSP,-4
ORD,16
DTW,17
ORD,33
CHS,-6
LAX,14
GRK,22
BNA,16
LEX,-13
DCA,0
FLL,20
CMH,-5
ATL,26
SFO,2
LAX,5
DTW,0
HSV,-20
PHL,-4
PHL,-7
DEN,20
RDU,-2
BWI,309
LAX,-2
ATL,15
DCA,0
DEN,34
LAS,11
MCI,5
ABQ,15
PHX,6
SJU,7
HOU,9
OKC,20
PHL,-7
PHX,-3
ANC,40
SFO,-7
IAH,8
PHX,16
PHX,-1
JFK,24
HNL,1
STT,-11
ORD,65
MIA,-8
PHX,13
DFW,50
BOS,-6
BNA,-1
MSP,19
DTW,66
MSP,23
PSP,-9
HNL,-2
ORD,1
OKC,-8
ORD,-8
DFW,57
MSP,-3
ORD,25
ORD,43
BFL,-2
LAX,-2
MRY,-18
YUM,-3
MSP,3
IAH,0
MCI,-6
ATL,-6
DFW,78
KOA,-1
FLL,9
ERI,-3
MKE,12
LAX,99
DCA,-5
MCO,64
FLL,-1
LFT,0
ELP,106
SFO,3
PHL,-7
CLT,-4
PHL,-7
DCA,-8
CLT,-3
CLT,41
SFO,-3
SFO,-6
DEN,45
HOU,12
LAS,-3
MCO,2
OAK,-1
SEA,29
SMF,10
STL,21
STL,5
TPA,14
OAK,7
MCO,8
PHX,12
BOS,7
MSY,14
DFW,44
LGA,-4
ORD,-4
DEN,20
OMA,-8
SAT,29
BOS,4
JFK,-3
MSP,-2
MSP,-2
ATL,-2
MSP,0
ATL,-2
RDU,0
ATL,-2
HOU,-5
CLT,-5
ATL,-2
MLU,70
ATL,-5
ORD,7
SLC,-8
ORD,12
DFW,26
CLE,17
DFW,19
LGA,-3
BMI,0
FLL,27
MSP,22
MSP,-10
FAT,-4
SFO,-5
MSP,-4
MSP,37
SBP,-3
PHX,4
CLT,-2
ATL,-1
ATL,-7
RIC,29
EWR,-7
ATL,-3
ILG,36
CLT,31
CVG,-7
SLC,-4
IAD,-1
PHX,-4
STL,9
CLT,-1
MSY,11
SEA,10
CAK,-6
DAL,17
FLL,-3
GSP,4
LAS,21
LAS,103
MCI,8
MSY,4
PIT,13
SDF,6
TPA,7
TUL,107
OAK,0
ORD,-7
EWR,21
SFO,-3
SMF,12
SAN,-10
LAX,0
PHX,-5
PHX,8
CLT,14
JFK,10
IAD,-1
DFW,10
DCA,-7
DFW,-1
ANC,-11
RSW,0
BOS,-4
ATL,8
JFK,-4
MSP,3
ATL,-3
MSP,-3
BWI,-7
ATL,0
ATL,-3
ATL,-3
DFW,0
DFW,-2
ORD,-5
EWR,0
ORD,-6
LGA,52
ATL,-3
DTW,23
ORD,5
ORD,38
DFW,14
DFW,38
DFW,73
SFO,-6
OMA,6
FCA,0
SFO,-3
LAX,18
ORD,-4
TUS,86
FAT,0
LGA,-10
CLT,97
FWA,-17
MCO,13
HNL,5
IAH,-1
LRD,0
EWR,0
IAH,-1
MSP,38
LGA,2
EYW,-7
ATL,-1
ORF,-3
MLI,7
MFR,-3
BOS,4
JFK,1
PHL,-3
PHL,-7
CLT,-5
PHL,4
CLT,-7
CLT,-6
SEA,-10
ATL,0
BNA,-3
BWI,-3
CLE,-3
DEN,15
DEN,43
HOU,0
HRL,12
IND,0
MDW,12
MDW,0
MDW,10
MKE,-3
MSY,1
SLC,7
SMF,-2
OAK,7
PBI,0
SFO,4
PHX,28
PHX,-1
DFW,78
DFW,15
DFW,11
STL,-1
ORD,96
HNL,22
BDL,25
ATL,10
ATL,0
DFW,3
ATL,-2
ATL,-2
FLL,0
EWR,10
IAH,-5
ORD,2
IAD,63
TTN,-6
DFW,-3
ORD,0
DFW,61
DFW,0
LAX,-6
MSP,8
SFO,-6
LAX,3
MSP,0
SFO,7
MSP,-4
SLC,11
SFO,-8
PHX,73
SBA,-7
TPA,6
ATL,-3
HNL,-2
EWR,7
DFW,52
MCO,42
MSP,16
LAS,-2
BUR,-6
PHL,13
BOS,-3
LIH,8
ATL,-2
MSP,-5
BUF,2
CLT,0
CLT,-3
CLT,-3
BHM,0
BUF,8
BWI,19
BWI,66
CAK,1
DEN,77
LAS,2
LAS,12
LAS,26
LAS,2
LAX,58
MAF,19
MCO,3
MDW,0
OAK,-5
RIC,1
SAN,14
SFO,32
SJC,-5
TUL,26
OMA,23
PDX,2
LAX,-4
DFW,40
SNA,-4
TPA,8
ORD,15
DFW,37
OGG,-12
ATL,-1
BUF,-3
ATL,19
ATL,-1
ATL,-7
IAH,1
ORD,-2
ORD,-4
PHL,-1
HNL,7
GRR,58
IND,50
DFW,0
MSN,9
SHV,-3
MCI,-12
AVL,19
ORD,-1
LAX,27
ASE,204
IAH,18
ORD,0
OGG,24
MCO,-1
ATL,0
OGG,2
MLI,-4
